word	length	is_adjective	is_noun	is_other	wn_adj	wn_noun	ref_adj	ref_noun	source_set	is_corroborated	biology_obscure	drop_reason	metaphone_code	quality_tier	playfulness_score	concreteness_score	pool	g_rank	primary_score	outcome	dedup_collision_with
seeping	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SPNK	2	0	0	adj	999999	0	selected_adj	
seismal	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SSML	2	0	0	adj	999999	0	selected_adj	
seismic	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		SSMK	2	0	0	adj	999999	0	selected_adj	
sejant	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SJNT	2	0	0	adj	999999	0	selected_adj	
selenic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SLNK	2	0	0	adj	999999	0	selected_adj	
selfish	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLFX	2	0	0	adj	999999	0	selected_adj	
sematic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SMTK	2	0	0	adj	999999	0	selected_adj	
seminal	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SMNL	2	0	0	adj	999999	0	selected_adj	
senary	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SNR	2	0	0	adj	999999	0	selected_adj	
senile	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SNL	2	0	0	adj	999999	0	selected_adj	
sensate	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SNST	2	0	0	adj	999999	0	selected_adj	
sensed	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SNST	2	0	0	adj	999999	0	selected_adj	
sequent	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SKNT	2	0	0	adj	999999	0	selected_adj	
seral	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		SRL	2	0	0	adj	999999	0	selected_adj	
serfish	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SRFX	2	0	0	adj	999999	0	selected_adj	
seriate	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SRT	2	0	0	adj	999999	0	selected_adj	
serried	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SRT	2	0	0	adj	999999	0	selected_adj	
servian	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SRFN	2	0	0	adj	999999	0	selected_adj	
servile	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SRFL	2	0	0	adj	999999	0	selected_adj	
sessile	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SSL	2	0	0	adj	999999	0	selected_adj	
setose	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		STS	2	0	0	adj	999999	0	selected_adj	
seventy	7	1	1	0	1	1	1	0	eff,english_alpha,simple_adjectives	1	0		SFNT	2	0	-2	adj	999999	0	selected_adj	
severed	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SFRT	2	0	0	adj	999999	0	selected_adj	
sewed	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		SWT	2	0	0	adj	999999	0	selected_adj	
sexed	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		SKST	2	0	0	adj	999999	0	selected_adj	
sexless	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SKSLS	2	0	0	adj	999999	0	selected_adj	
sextan	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SKSTN	2	0	0	adj	999999	0	selected_adj	
shabby	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		XB	2	0	0	adj	999999	0	selected_adj	
shagged	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XJT	2	0	0	adj	999999	0	selected_adj	
shaggy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XJ	2	0	0	adj	999999	0	selected_adj	
shaken	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XKN	2	0	0	adj	999999	0	selected_adj	
shaking	7	1	1	0	0	1	1	0	eff,english_alpha,simple_adjectives	1	0		XKNK	2	0	-2	adj	999999	0	selected_adj	
shaping	7	1	1	0	1	1	1	0	eff,english_alpha,simple_adjectives	1	0		XPNK	2	0	-2	adj	999999	0	selected_adj	
shaven	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XFN	2	0	0	adj	999999	0	selected_adj	
sheathy	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		X0	2	0	0	adj	999999	0	selected_adj	
sheen	5	1	1	0	0	1	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		XN	2	0	-2	adj	999999	0	selected_adj	
shelfy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XLF	2	0	0	adj	999999	0	selected_adj	
shelled	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XLT	2	0	0	adj	999999	0	selected_adj	
shelly	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		XL	2	0	0	adj	999999	0	selected_adj	
shifty	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		XFT	2	0	0	adj	999999	0	selected_adj	
shingly	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XNKL	2	0	0	adj	999999	0	selected_adj	
shirty	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XRT	2	0	0	adj	999999	0	selected_adj	
shivery	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XFR	2	0	0	adj	999999	0	selected_adj	
shoaly	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XL	2	0	0	adj	999999	0	selected_adj	
shocked	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XKT	2	0	0	adj	999999	0	selected_adj	
shoed	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		XT	2	0	0	adj	999999	0	selected_adj	
shorn	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		XRN	2	0	0	adj	999999	0	selected_adj	
shotten	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		XTN	2	0	0	adj	999999	0	selected_adj	
shouted	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XTT	2	0	0	adj	999999	0	selected_adj	
showy	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0		X	2	0	0	adj	999999	0	selected_adj	
shrewd	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XRT	2	0	0	adj	999999	0	selected_adj	
shrunk	6	1	0	0	0	0	1	0	eff,english_alpha,simple_adjectives	1	0		XRNK	2	0	0	adj	999999	0	selected_adj	
sialoid	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		XLT	2	0	0	adj	999999	0	selected_adj	
sibylic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SBLK	2	0	0	adj	999999	0	selected_adj	
sickish	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SKX	2	0	0	adj	999999	0	selected_adj	
sickly	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SKL	2	0	0	adj	999999	0	selected_adj	
sienese	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SNS	2	0	0	adj	999999	0	selected_adj	
sighful	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SFL	2	0	0	adj	999999	0	selected_adj	
sighted	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		STT	2	0	0	adj	999999	0	selected_adj	
sightly	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		STL	2	0	0	adj	999999	0	selected_adj	
sigmate	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SKMT	2	0	0	adj	999999	0	selected_adj	
silicic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SLSK	2	0	0	adj	999999	0	selected_adj	
silty	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		SLT	2	0	0	adj	999999	0	selected_adj	
silvern	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLFRN	2	0	0	adj	999999	0	selected_adj	
simious	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SMS	2	0	0	adj	999999	0	selected_adj	
simplex	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SMPLKS	2	0	0	adj	999999	0	selected_adj	
sincere	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		SNSR	2	0	0	adj	999999	0	selected_adj	
sinewy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SN	2	0	0	adj	999999	0	selected_adj	
sinful	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SNFL	2	0	0	adj	999999	0	selected_adj	
singled	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SNKLT	2	0	0	adj	999999	0	selected_adj	
sinning	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		SNNK	2	0	-2	adj	999999	0	selected_adj	
sinuate	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SNT	2	0	0	adj	999999	0	selected_adj	
sinuous	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		SNS	2	0	0	adj	999999	0	selected_adj	
sirenic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SRNK	2	0	0	adj	999999	0	selected_adj	
sistine	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SSTN	2	0	0	adj	999999	0	selected_adj	
situate	7	1	0	0	0	0	1	0	bip39,english_alpha,simple_adjectives	1	0		STT	2	0	0	adj	999999	0	selected_adj	
situla	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		STL	2	0	0	adj	999999	0	selected_adj	
siwash	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SWX	2	0	0	adj	999999	0	selected_adj	
sixfold	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		SKSFLT	2	0	0	adj	999999	0	selected_adj	
sixteen	7	1	1	0	1	1	1	0	eff,english_alpha,simple_adjectives	1	0		SKSTN	2	0	-2	adj	999999	0	selected_adj	
sixty	5	1	1	0	1	1	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		SKST	2	0	-2	adj	999999	0	selected_adj	
sizable	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		SSBL	2	0	0	adj	999999	0	selected_adj	
skeigh	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SKKH	2	0	0	adj	999999	0	selected_adj	
sketchy	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SKX	2	0	0	adj	999999	0	selected_adj	
skew	4	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SK	2	0	0	adj	999999	0	selected_adj	
skewed	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		SKWT	2	0	0	adj	999999	0	selected_adj	
skiable	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SKBL	2	0	0	adj	999999	0	selected_adj	
skilful	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SKLFL	2	0	0	adj	999999	0	selected_adj	
skimmed	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		SKMT	2	0	0	adj	999999	0	selected_adj	
skimpy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SKMP	2	0	0	adj	999999	0	selected_adj	
skinned	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SKNT	2	0	0	adj	999999	0	selected_adj	
skinny	6	1	1	0	1	1	1	0	eff,english_alpha,simple_adjectives	1	0		SKN	2	0	-2	adj	999999	0	selected_adj	
skint	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		SKNT	2	0	0	adj	999999	0	selected_adj	
skyward	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		SKWRT	2	0	0	adj	999999	0	selected_adj	
slaggy	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SLJ	2	0	0	adj	999999	0	selected_adj	
slaked	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLKT	2	0	0	adj	999999	0	selected_adj	
slangy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLNJ	2	0	0	adj	999999	0	selected_adj	
slant	5	1	1	0	0	1	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		SLNT	2	0	-2	adj	999999	0	selected_adj	
slanted	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLNTT	2	0	0	adj	999999	0	selected_adj	
slapped	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SLPT	2	0	0	adj	999999	0	selected_adj	
slavish	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLFX	2	0	0	adj	999999	0	selected_adj	
sleazy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLS	2	0	0	adj	999999	0	selected_adj	
sleekit	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SLKT	2	0	0	adj	999999	0	selected_adj	
sleeved	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLFT	2	0	0	adj	999999	0	selected_adj	
slender	7	1	0	0	1	0	1	0	bip39,english_alpha,simple_adjectives	1	0		SLNTR	2	0	0	adj	999999	0	selected_adj	
sliced	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		SLST	2	0	0	adj	999999	0	selected_adj	
slicked	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLKT	2	0	0	adj	999999	0	selected_adj	
sliding	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		SLTNK	2	0	0	adj	999999	0	selected_adj	
slimed	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLMT	2	0	0	adj	999999	0	selected_adj	
slimmer	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLMR	2	0	0	adj	999999	0	selected_adj	
slimsy	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SLMS	2	0	0	adj	999999	0	selected_adj	
slinky	6	1	0	0	0	0	1	0	eff,english_alpha,simple_adjectives	1	0		SLNK	2	0	0	adj	999999	0	selected_adj	
slippy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLP	2	0	0	adj	999999	0	selected_adj	
sloped	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		SLPT	2	0	0	adj	999999	0	selected_adj	
sloping	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		SLPNK	2	0	0	adj	999999	0	selected_adj	
sloshy	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SLX	2	0	0	adj	999999	0	selected_adj	
slouchy	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		SLX	2	0	0	adj	999999	0	selected_adj	
sloughy	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SL	2	0	0	adj	999999	0	selected_adj	
slub	4	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0		SLB	2	0	-2	adj	999999	0	selected_adj	
slubbed	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLBT	2	0	0	adj	999999	0	selected_adj	
sludgy	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SLJ	2	0	0	adj	999999	0	selected_adj	
slummy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLM	2	0	0	adj	999999	0	selected_adj	
slumped	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SLMPT	2	0	0	adj	999999	0	selected_adj	
slung	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		SLNK	2	0	0	adj	999999	0	selected_adj	
slurred	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLRT	2	0	0	adj	999999	0	selected_adj	
smarmy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SMRM	2	0	0	adj	999999	0	selected_adj	
smarty	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SMRT	2	0	0	adj	999999	0	selected_adj	
smashed	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SMXT	2	0	0	adj	999999	0	selected_adj	
smeared	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SMRT	2	0	0	adj	999999	0	selected_adj	
smeary	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SMR	2	0	0	adj	999999	0	selected_adj	
smectic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SMKTK	2	0	0	adj	999999	0	selected_adj	
smelly	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SML	2	0	0	adj	999999	0	selected_adj	
smitten	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		SMTN	2	0	0	adj	999999	0	selected_adj	
smoky	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0		SMK	2	0	0	adj	999999	0	selected_adj	
smudged	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SMJT	2	0	0	adj	999999	0	selected_adj	
smudgy	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		SMJ	2	0	0	adj	999999	0	selected_adj	
smug	4	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SMK	2	0	0	adj	999999	0	selected_adj	
smugger	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SMJR	2	0	0	adj	999999	0	selected_adj	
smutty	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SMT	2	0	0	adj	999999	0	selected_adj	
snafu	5	1	1	0	1	1	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		SNF	2	0	-2	adj	999999	0	selected_adj	
snaggy	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SNJ	2	0	0	adj	999999	0	selected_adj	
snaky	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		SNK	2	0	0	adj	999999	0	selected_adj	
snappy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SNP	2	0	0	adj	999999	0	selected_adj	
snarled	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SNRLT	2	0	0	adj	999999	0	selected_adj	
snarly	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SNRL	2	0	0	adj	999999	0	selected_adj	
snatchy	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SNX	2	0	0	adj	999999	0	selected_adj	
snazzy	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		SNS	2	0	0	adj	999999	0	selected_adj	
snecked	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SNKT	2	0	0	adj	999999	0	selected_adj	
sneezy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SNS	2	0	0	adj	999999	0	selected_adj	
snide	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0		SNT	2	0	0	adj	999999	0	selected_adj	
sniffy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SNF	2	0	0	adj	999999	0	selected_adj	
snobby	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SNB	2	0	0	adj	999999	0	selected_adj	
snod	4	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SNT	2	0	0	adj	999999	0	selected_adj	
snooty	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SNT	2	0	0	adj	999999	0	selected_adj	
snoozy	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SNS	2	0	0	adj	999999	0	selected_adj	
snoring	7	1	1	0	0	1	1	0	eff,english_alpha,simple_adjectives	1	0		SNRNK	2	0	-2	adj	999999	0	selected_adj	
snorty	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SNRT	2	0	0	adj	999999	0	selected_adj	
snouted	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SNTT	2	0	0	adj	999999	0	selected_adj	
snub	4	1	1	0	1	1	1	0	eff,english_alpha,simple_adjectives	1	0		SNB	2	0	-2	adj	999999	0	selected_adj	
snuffly	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SNFL	2	0	0	adj	999999	0	selected_adj	
soaked	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SKT	2	0	0	adj	999999	0	selected_adj	
soaking	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0		SKNK	2	0	-2	adj	999999	0	selected_adj	
soapy	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		SP	2	0	0	adj	999999	0	selected_adj	
soaring	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		SRNK	2	0	-2	adj	999999	0	selected_adj	
socko	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		SK	2	0	0	adj	999999	0	selected_adj	
sodding	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		STNK	2	0	0	adj	999999	0	selected_adj	
softish	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SFTX	2	0	0	adj	999999	0	selected_adj	
soggy	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		SJ	2	0	0	adj	999999	0	selected_adj	
soiled	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLT	2	0	0	adj	999999	0	selected_adj	
solemn	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLMN	2	0	0	adj	999999	0	selected_adj	
sollar	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SLR	2	0	0	adj	999999	0	selected_adj	
soluble	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLBL	2	0	0	adj	999999	0	selected_adj	
solus	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		SLS	2	0	0	adj	999999	0	selected_adj	
songful	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SNKFL	2	0	0	adj	999999	0	selected_adj	
sonsie	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SNS	2	0	0	adj	999999	0	selected_adj	
sonsy	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		SNS	2	0	0	adj	999999	0	selected_adj	
sooth	5	1	1	0	0	1	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		S0	2	0	-2	adj	999999	0	selected_adj	
sopping	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SPNK	2	0	0	adj	999999	0	selected_adj	
soprano	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		SPRN	2	0	-2	adj	999999	0	selected_adj	
sorbed	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SRBT	2	0	0	adj	999999	0	selected_adj	
sordid	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SRTT	2	0	0	adj	999999	0	selected_adj	
soritic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SRTK	2	0	0	adj	999999	0	selected_adj	
sororal	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SRRL	2	0	0	adj	999999	0	selected_adj	
sothic	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		S0K	2	0	0	adj	999999	0	selected_adj	
sotted	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		STT	2	0	0	adj	999999	0	selected_adj	
sottish	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		STX	2	0	0	adj	999999	0	selected_adj	
soulful	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLFL	2	0	0	adj	999999	0	selected_adj	
sounded	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SNTT	2	0	0	adj	999999	0	selected_adj	
soured	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SRT	2	0	0	adj	999999	0	selected_adj	
sourish	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SRX	2	0	0	adj	999999	0	selected_adj	
soused	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SST	2	0	0	adj	999999	0	selected_adj	
sovran	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SFRN	2	0	0	adj	999999	0	selected_adj	
sown	4	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SN	2	0	0	adj	999999	0	selected_adj	
sozzled	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SSLT	2	0	0	adj	999999	0	selected_adj	
spaced	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SPST	2	0	0	adj	999999	0	selected_adj	
spangly	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SPNKL	2	0	0	adj	999999	0	selected_adj	
sparoid	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SPRT	2	0	0	adj	999999	0	selected_adj	
sparry	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SPR	2	0	0	adj	999999	0	selected_adj	
sparse	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SPRS	2	0	0	adj	999999	0	selected_adj	
spathic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SP0K	2	0	0	adj	999999	0	selected_adj	
spayed	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SPYT	2	0	0	adj	999999	0	selected_adj	
specked	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		SPKT	2	0	0	adj	999999	0	selected_adj	
speedy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SPT	2	0	0	adj	999999	0	selected_adj	
spermic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SPRMK	2	0	0	adj	999999	0	selected_adj	
sphenic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SFNK	2	0	0	adj	999999	0	selected_adj	
spheral	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SFRL	2	0	0	adj	999999	0	selected_adj	
sphery	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SFR	2	0	0	adj	999999	0	selected_adj	
spiffy	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		SPF	2	0	0	adj	999999	0	selected_adj	
spiked	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SPKT	2	0	0	adj	999999	0	selected_adj	
spiky	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		SPK	2	0	0	adj	999999	0	selected_adj	
spindly	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SPNTL	2	0	0	adj	999999	0	selected_adj	
spined	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SPNT	2	0	0	adj	999999	0	selected_adj	
spinose	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SPNS	2	0	0	adj	999999	0	selected_adj	
